"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D30C180)", ,"D30C180[00100]","D30C180[00200]","D30C180[00300]"
"Line(04100)", , ,"21684"
"Line(05000)", ,"0"
"Line(05001)", ,"6"
"Line(05100)", ,"0"
"Line(05200)", ,"0"
"Line(05300)", ,"0"
"Line(05400)", ,"0"
"Line(05500)", ,"0"
"Line(05600)", ,"0"
"Line(05700)", ,"0"
"Line(05800)", ,"0"
"Line(05900)", ,"0"
"Line(06000)", ,"0","2114","308"
"Line(06001)", ,"0"
"Line(06002)", ,"0"
"Line(06500)", ,"0"
"Line(06600)", ,"0","9137","3479"
"Line(06800)", ,"0","443","201"
"Line(06900)", ,"0"
"Line(07100)", ,"1"
"Line(07200)", ,"0"
"Line(07300)", ,"0","5424","1494"
"Line(07400)", ,"0","4239","1242"
"Line(07500)", ,"0"
"Line(07601)", ,"6"
"Line(07602)", ,"1","1776","1107"
"Line(07603)", ,"0"
"Line(07697)", ,"1"
"Line(09000)", ,"1","2723","3184"
"Line(09001)", ,"3"
"Line(09002)", ,"2"
"Line(09003)", ,"2"
"Line(09004)", ,"3"
"Line(09005)", ,"1"
"Line(09006)", ,"3"
"Line(09007)", ,"1"
"Line(09008)", ,"2"
"Line(09009)", ,"1"
"Line(09010)", ,"1"
"Line(09011)", ,"4"
"Line(09012)", ,"1"
"Line(09013)", ,"8"
"Line(09014)", ,"1"
"Line(09015)", ,"0"
"Line(09016)", ,"1"
"Line(09017)", ,"2"
"Line(09020)", ,"1"
"Line(09021)", ,"0"
"Line(09022)", ,"0"
"Line(09023)", ,"0"
"Line(09024)", ,"0"
"Line(09025)", ,"3"
"Line(09100)", ,"0"
"Line(09101)", ,"1"
"Line(09102)", ,"0"
"Line(09103)", ,"0"
"Line(09200)", ,"1"
"Line(09201)", ,"0"
"Line(09202)", ,"0"
"Line(20000)", , ,"25856","11015"
